BTCUSDT,57818.8,57818.8,57818.8,2024-09-16T21:23:01.490195,0.0,173456.40000000002
BTCETH,25.25890376357666,25.25890376357666,25.25890376357666,2024-09-16T21:23:01.516841,0.0,75.77671129072999
BTCXMR,437.25404459991256,437.25404459991256,437.25404459991256,2024-09-16T21:23:01.536882,0.0,1311.7621337997377
BTCSOL,444.25430504305035,444.25430504305035,444.25430504305035,2024-09-16T21:23:01.549388,0.0,1332.762915129151
BTCRUB,5277012.236849907,5277012.236849907,5277012.236849907,2024-09-16T21:23:01.558488,0.0,15831036.71054972
BTCDOGE,584795.321637427,584795.321637427,584795.321637427,2024-09-16T21:23:01.570887,0.0,1754385.964912281
BTCUSDT,57827.09070451507,57827.09070451507,57818.8,2024-09-16T21:23:15.094659,8.290704515064135,173481.27211354522
BTCETH,25.26414266390227,25.26414266390227,25.25890376357666,2024-09-16T21:23:15.136183,0.005238900325608142,75.7924279917068
BTCXMR,437.25404459991256,437.25404459991256,437.25404459991256,2024-09-16T21:23:15.146153,0.0,1311.7621337997377
BTCSOL,444.4251326616934,444.4251326616934,444.25430504305035,2024-09-16T21:23:15.154484,0.1708276186430453,1333.2753979850802
BTCRUB,5284803.629382175,5284803.629382175,5277012.236849907,2024-09-16T21:23:15.160814,7791.392532268539,15854410.888146527
BTCDOGE,584795.321637427,584795.321637427,584795.321637427,2024-09-16T21:23:15.167962,0.0,1754385.964912281
BTCUSDT,57827.09070451507,57827.09070451507,57818.8,2024-09-16T21:23:28.273989,0.0,173481.27211354522
BTCETH,25.26414266390227,25.26414266390227,25.25890376357666,2024-09-16T21:23:28.294737,0.0,75.7924279917068
BTCXMR,437.25404459991256,437.25404459991256,437.25404459991256,2024-09-16T21:23:28.306555,0.0,1311.7621337997377
BTCSOL,444.28846005996775,444.4251326616934,444.25430504305035,2024-09-16T21:23:28.318202,-0.13667260172564966,1332.8653801799032
BTCRUB,5284803.629382175,5284803.629382175,5277012.236849907,2024-09-16T21:23:28.336685,0.0,15854410.888146527
BTCDOGE,581666.8344237544,584795.321637427,581666.8344237544,2024-09-16T21:23:28.347880,-3128.4872136726044,1745000.503271263
BTCUSDT,57828.0,57828.0,57818.8,2024-09-16T21:23:42.964391,0.9092954849329544,173484.0
BTCETH,25.25252525252525,25.26414266390227,25.25252525252525,2024-09-16T21:23:42.974827,-0.011617411377020659,75.75757575757575
BTCXMR,437.25404459991256,437.25404459991256,437.25404459991256,2024-09-16T21:23:42.984689,0.0,1311.7621337997377
BTCSOL,444.2779762590757,444.4251326616934,444.25430504305035,2024-09-16T21:23:43.003766,-0.010483800892075124,1332.833928777227
BTCRUB,5284803.629382175,5284803.629382175,5277012.236849907,2024-09-16T21:23:43.028748,0.0,15854410.888146527
BTCDOGE,581395.3488372093,584795.321637427,581395.3488372093,2024-09-16T21:23:43.039059,-271.4855865450809,1744186.0465116277
BTCUSDT,57836.0,57836.0,57818.8,2024-09-16T21:23:56.677499,8.0,173508.0
BTCETH,25.25252525252525,25.26414266390227,25.25252525252525,2024-09-16T21:23:56.702875,0.0,75.75757575757575
BTCXMR,437.25404459991256,437.25404459991256,437.25404459991256,2024-09-16T21:23:56.712862,0.0,1311.7621337997377
BTCSOL,444.10715908618926,444.4251326616934,444.10715908618926,2024-09-16T21:23:56.721609,-0.17081717288641585,1332.3214772585677
BTCRUB,5284754.712938951,5284803.629382175,5277012.236849907,2024-09-16T21:23:56.740078,-48.916443224065006,15854264.138816854
BTCDOGE,581395.3488372093,584795.321637427,581395.3488372093,2024-09-16T21:23:56.752790,0.0,1744186.0465116277
BTCUSDT,57836.5,57836.5,57818.8,2024-09-16T21:24:09.793181,0.5,173509.5
BTCETH,25.2482854660782,25.26414266390227,25.2482854660782,2024-09-16T21:24:09.808577,-0.004239786447048033,75.7448563982346
BTCXMR,437.25404459991256,437.25404459991256,437.25404459991256,2024-09-16T21:24:09.816931,0.0,1311.7621337997377
BTCSOL,443.9784562140845,444.4251326616934,443.9784562140845,2024-09-16T21:24:09.829586,-0.12870287210478182,1331.9353686422535
BTCRUB,5283223.18367623,5284803.629382175,5277012.236849907,2024-09-16T21:24:09.840728,-1531.5292627215385,15849669.55102869
BTCDOGE,581395.3488372093,584795.321637427,581395.3488372093,2024-09-16T21:24:09.863080,0.0,1744186.0465116277
BTCUSDT,57818.59640839628,57818.59640839628,57818.59640839628,2024-09-16T21:25:04.459305,0.0,173455.78922518884
BTCETH,25.244097545353064,25.244097545353064,25.244097545353064,2024-09-16T21:25:04.470688,0.0,75.73229263605919
BTCXMR,437.25404459991256,437.25404459991256,437.25404459991256,2024-09-16T21:25:04.483003,0.0,1311.7621337997377
BTCSOL,444.12873287678104,444.12873287678104,444.12873287678104,2024-09-16T21:25:04.491724,0.0,1332.3861986303432
BTCRUB,5284237.630988721,5284237.630988721,5284237.630988721,2024-09-16T21:25:04.499063,0.0,15852712.892966162
BTCDOGE,581395.3488372093,581395.3488372093,581395.3488372093,2024-09-16T21:25:04.506694,0.0,1744186.0465116277
BTCUSDT,57827.77359904662,57827.77359904662,57818.59640839628,2024-09-16T21:25:18.293111,9.177190650334524,173483.32079713984
BTCETH,25.24905551610264,25.24905551610264,25.244097545353064,2024-09-16T21:25:18.311851,0.004957970749575935,75.74716654830792
BTCXMR,437.25404459991256,437.25404459991256,437.25404459991256,2024-09-16T21:25:18.335432,0.0,1311.7621337997377
BTCSOL,444.12873287678104,444.12873287678104,444.12873287678104,2024-09-16T21:25:18.360353,0.0,1332.3861986303432
